Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1427691_a_at	3119.2	695.1	5410.3	1366.7	14355.9	1009.3
Affymetrix:CompositeSequence:Mouse430A_2:1427692_a_at	188.2	316.9	585.6	594.8	1023.1	699.7
Affymetrix:CompositeSequence:Mouse430A_2:1427693_at	1347.3	1371	2617	3044	326.6	2586.9
Affymetrix:CompositeSequence:Mouse430A_2:1427694_at	24.6	33.7	124.4	34	95.1	122
Affymetrix:CompositeSequence:Mouse430A_2:1427695_a_at	6451.7	3944.1	2505.9	8174.2	11522.6	5598.3
Affymetrix:CompositeSequence:Mouse430A_2:1427696_at	945.5	786.9	971.4	460.2	64	878.7
Affymetrix:CompositeSequence:Mouse430A_2:1427697_a_at	57.6	96.2	567.5	648.3	207.8	271
Affymetrix:CompositeSequence:Mouse430A_2:1427698_at	722	1264.5	1076.3	715.8	362.1	1878.6
Affymetrix:CompositeSequence:Mouse430A_2:1427699_a_at	29.6	46.4	952.4	125.8	4604.8	92.5
Affymetrix:CompositeSequence:Mouse430A_2:1427700_x_at	144	360	743.7	108.6	78.8	1636.4
Affymetrix:CompositeSequence:Mouse430A_2:1427701_a_at	378	37.6	55.9	273.8	2104.9	1010
Affymetrix:CompositeSequence:Mouse430A_2:1427702_at	4679.9	4452.8	6636	2473.4	490.3	4277.7
Affymetrix:CompositeSequence:Mouse430A_2:1427703_at	9064.3	4545.1	5612.2	4415.7	10722.4	8363.4
Affymetrix:CompositeSequence:Mouse430A_2:1427704_a_at	221.4	222.2	264.3	2088.8	552.6	147.6
Affymetrix:CompositeSequence:Mouse430A_2:1427705_a_at	12239.6	8074.8	10530.4	11666.6	8137.9	17230
Affymetrix:CompositeSequence:Mouse430A_2:1427706_a_at	295	268.3	110.1	284	206.9	1028.9
Affymetrix:CompositeSequence:Mouse430A_2:1427707_a_at	300.8	507.1	681.1	145.4	68	140.8
Affymetrix:CompositeSequence:Mouse430A_2:1427708_a_at	71.7	45	185.1	77.7	72.3	1974.2
Affymetrix:CompositeSequence:Mouse430A_2:1427709_at	728.9	710.2	121.9	118.7	1586.6	568.1
Affymetrix:CompositeSequence:Mouse430A_2:1427710_at	380	229.2	1742.1	1284	276.4	1636.9
Affymetrix:CompositeSequence:Mouse430A_2:1427711_a_at	320	18.1	4164.5	997.6	98.1	77.1
Affymetrix:CompositeSequence:Mouse430A_2:1427712_at	461.2	156.5	858.2	145.7	283.7	164.8
Affymetrix:CompositeSequence:Mouse430A_2:1427713_x_at	305.6	421.2	438	2536.7	1733.1	45.8
Affymetrix:CompositeSequence:Mouse430A_2:1427714_at	1272	139.6	417.2	577	468.3	191.6
Affymetrix:CompositeSequence:Mouse430A_2:1427715_a_at	46.6	62.4	38.2	974.8	47.9	46
Affymetrix:CompositeSequence:Mouse430A_2:1427716_at	136.9	4593	186.8	243.4	1876	100.2
Affymetrix:CompositeSequence:Mouse430A_2:1427717_at	49.1	1177.5	624.3	126.2	112.8	758.2
Affymetrix:CompositeSequence:Mouse430A_2:1427718_a_at	3975.4	4082.2	12223.4	3041.4	3716.6	1438.4
Affymetrix:CompositeSequence:Mouse430A_2:1427719_s_at	109.6	1162.9	1004.7	645.6	2305.3	852.2
Affymetrix:CompositeSequence:Mouse430A_2:1427720_a_at	9855.8	13277.3	15051.4	7530.3	5175.5	8165.2
Affymetrix:CompositeSequence:Mouse430A_2:1427721_at	378.1	372.3	49.8	35.8	675.5	180.9
Affymetrix:CompositeSequence:Mouse430A_2:1427722_at	19.8	39.9	258.3	389.1	126	23.3
Affymetrix:CompositeSequence:Mouse430A_2:1427723_at	803.6	1687	2127.8	1122.6	2066	2259.1
Affymetrix:CompositeSequence:Mouse430A_2:1427724_at	1155.3	114.9	121.2	279.3	478.9	232.7
Affymetrix:CompositeSequence:Mouse430A_2:1427725_a_at	938.5	1039.6	396.6	1685.7	3381	95.8
Affymetrix:CompositeSequence:Mouse430A_2:1427726_at	49.9	59.2	718.5	1022.4	569.5	595.5
Affymetrix:CompositeSequence:Mouse430A_2:1427727_x_at	62.1	39.3	162.8	205.3	524.4	54.5
Affymetrix:CompositeSequence:Mouse430A_2:1427728_at	464.9	27.2	100.5	61.5	1046.6	777.6
Affymetrix:CompositeSequence:Mouse430A_2:1427729_at	411.8	698	2046.6	938.3	1721.4	779.1
Affymetrix:CompositeSequence:Mouse430A_2:1427730_a_at	815.2	478.4	1558.1	689.8	1481.4	2399.5
Affymetrix:CompositeSequence:Mouse430A_2:1427731_at	37.9	43.5	462.7	136.4	206.9	753.2
Affymetrix:CompositeSequence:Mouse430A_2:1427732_s_at	732.1	128.1	495.4	475	1590.8	305.3
Affymetrix:CompositeSequence:Mouse430A_2:1427733_a_at	821.6	851.9	677.5	261.7	921.1	1886.6
Affymetrix:CompositeSequence:Mouse430A_2:1427734_a_at	469.3	187.4	506.7	531.5	142.8	1783.4
Affymetrix:CompositeSequence:Mouse430A_2:1427735_a_at	237.5	58.8	227.6	147.4	76.7	268.7
Affymetrix:CompositeSequence:Mouse430A_2:1427736_a_at	646.2	170.1	1219.3	1898.7	91	567.2
Affymetrix:CompositeSequence:Mouse430A_2:1427737_a_at	1092.5	1449.6	1006.3	123.1	574	1478.5
Affymetrix:CompositeSequence:Mouse430A_2:1427738_at	149.7	14.7	78.8	326.6	241	71.2
Affymetrix:CompositeSequence:Mouse430A_2:1427739_a_at	1991.6	3039.4	4031.7	2354.2	3543.2	2398.7
Affymetrix:CompositeSequence:Mouse430A_2:1427740_a_at	800.1	37.4	996.5	92.5	52.5	81.7
Affymetrix:CompositeSequence:Mouse430A_2:1427741_x_at	89.7	419.4	272.9	796.5	991.5	84.8
Affymetrix:CompositeSequence:Mouse430A_2:1427742_a_at	1192	1938.1	1407.2	2091.2	1315.8	1390
Affymetrix:CompositeSequence:Mouse430A_2:1427743_at	77.6	226.2	2091	1552.3	1158.3	235.8
Affymetrix:CompositeSequence:Mouse430A_2:1427744_at	452	490.9	138.4	367.2	54.3	393.4
Affymetrix:CompositeSequence:Mouse430A_2:1427745_x_at	77.3	733.2	231.3	794	262.6	70
Affymetrix:CompositeSequence:Mouse430A_2:1427746_x_at	65510.2	33370.7	23631.2	24923.3	21920.2	35033.7
Affymetrix:CompositeSequence:Mouse430A_2:1427747_a_at	90.4	53.1	126	90.5	282.8	971.4
Affymetrix:CompositeSequence:Mouse430A_2:1427748_at	92.9	23	28.4	93.1	47.3	92.7
Affymetrix:CompositeSequence:Mouse430A_2:1427749_at	228.7	580.5	189.4	943.3	1367.8	834.6
Affymetrix:CompositeSequence:Mouse430A_2:1427750_at	144.1	177.4	1009.5	2374.4	146.7	1411.9
Affymetrix:CompositeSequence:Mouse430A_2:1427751_a_at	137.7	1005.6	811.8	118.6	101.8	177.4
Affymetrix:CompositeSequence:Mouse430A_2:1427752_a_at	1028.3	1921.8	1610.3	847.1	1028.6	1992.7
Affymetrix:CompositeSequence:Mouse430A_2:1427753_at	448.7	621.7	1497.4	113.5	153	163.8
Affymetrix:CompositeSequence:Mouse430A_2:1427754_a_at	49.7	117.2	80.6	771.2	1422.8	759.3
Affymetrix:CompositeSequence:Mouse430A_2:1427755_at	101.7	97.6	135.4	79.8	175.2	130.7
Affymetrix:CompositeSequence:Mouse430A_2:1427756_x_at	197.9	347.9	472.7	450.8	2630.3	1011.1
Affymetrix:CompositeSequence:Mouse430A_2:1427757_at	511.1	79.6	1255.4	448.6	117.1	1786.7
Affymetrix:CompositeSequence:Mouse430A_2:1427758_x_at	123.6	310.7	790.6	1142.1	276.9	114.8
Affymetrix:CompositeSequence:Mouse430A_2:1427759_a_at	196.5	418.1	2595.5	1286.7	357.9	1537.9
Affymetrix:CompositeSequence:Mouse430A_2:1427760_s_at	1727.5	152	1051.7	472.6	1724.9	64.3
Affymetrix:CompositeSequence:Mouse430A_2:1427761_at	192.7	85.7	132.4	1638.1	392.9	27.4
Affymetrix:CompositeSequence:Mouse430A_2:1427762_x_at	558.7	264.2	43.1	95.5	80.7	1459.5
Affymetrix:CompositeSequence:Mouse430A_2:1427763_a_at	32.2	152.5	210	3396.3	142.4	333.1
Affymetrix:CompositeSequence:Mouse430A_2:1427764_a_at	204	859.7	223.8	84.5	259.5	230.1
Affymetrix:CompositeSequence:Mouse430A_2:1427765_a_at	936	1314.6	68	1882.7	206.6	577
Affymetrix:CompositeSequence:Mouse430A_2:1427766_at	72.7	1002	278.5	120.9	2187.8	396.9
Affymetrix:CompositeSequence:Mouse430A_2:1427767_a_at	522	43.7	672.8	703.3	1322.6	33
Affymetrix:CompositeSequence:Mouse430A_2:1427768_s_at	51989.7	56.6	149.4	169.2	200.5	220
Affymetrix:CompositeSequence:Mouse430A_2:1427769_x_at	4590	417.9	1257.4	2217.6	490.3	1318.7
Affymetrix:CompositeSequence:Mouse430A_2:1427770_a_at	993.5	479.9	43.4	1292.6	164.5	451.9
Affymetrix:CompositeSequence:Mouse430A_2:1427771_x_at	1356.9	1587.1	796.2	1469.9	2157	108.6
Affymetrix:CompositeSequence:Mouse430A_2:1427772_at	82.1	47.3	328.8	278.7	156.2	294.8
Affymetrix:CompositeSequence:Mouse430A_2:1427773_a_at	2337.5	2876.8	1716.4	2749.4	207.1	4346.1
Affymetrix:CompositeSequence:Mouse430A_2:1427774_at	191.4	49.5	141.4	40.5	124.3	24.6
Affymetrix:CompositeSequence:Mouse430A_2:1427775_at	73.3	85.3	1249.6	146.3	18.9	136.5
Affymetrix:CompositeSequence:Mouse430A_2:1427776_a_at	378.4	107	86.3	182.6	326.1	168.6
Affymetrix:CompositeSequence:Mouse430A_2:1427777_x_at	100.5	33.8	88.7	82.7	147.3	76.8
Affymetrix:CompositeSequence:Mouse430A_2:1427778_at	526.2	783.6	2030.1	909.9	996.4	144.6
Affymetrix:CompositeSequence:Mouse430A_2:1427779_a_at	1342.7	2328.2	2140.4	1025.8	2244.7	3355.3
Affymetrix:CompositeSequence:Mouse430A_2:1427780_at	179.5	401.5	165.7	766.8	4521.6	70.6
Affymetrix:CompositeSequence:Mouse430A_2:1427781_at	369.9	213	65.4	230.7	376.5	14.3
Affymetrix:CompositeSequence:Mouse430A_2:1427782_a_at	40.1	145.9	338.9	776.9	2205.3	657.9
Affymetrix:CompositeSequence:Mouse430A_2:1427783_at	1965	121.9	4314.9	4499.3	3106.4	2528.9
Affymetrix:CompositeSequence:Mouse430A_2:1427784_at	1285.6	1776	1051.1	2331.1	1331.6	517.3
Affymetrix:CompositeSequence:Mouse430A_2:1427785_x_at	4102.2	4848.2	2853.9	1349	5002.6	6498.6
Affymetrix:CompositeSequence:Mouse430A_2:1427786_at	126.3	82.3	91.5	270.2	171	171.5
Affymetrix:CompositeSequence:Mouse430A_2:1427787_at	110.7	724.7	204	667.8	142.5	138.9
Affymetrix:CompositeSequence:Mouse430A_2:1427788_at	707.3	63.5	206.9	133.3	1128.6	544.1
Affymetrix:CompositeSequence:Mouse430A_2:1427789_s_at	35.9	588.6	2679.5	670.9	1547.2	58.7
Affymetrix:CompositeSequence:Mouse430A_2:1427790_at	19.1	553.8	47.3	626.5	190.1	128.2
Affymetrix:CompositeSequence:Mouse430A_2:1427791_a_at	35.6	667.6	71.7	1509.4	88.1	119.4
Affymetrix:CompositeSequence:Mouse430A_2:1427792_at	2161.1	247.8	55.7	142.9	2854.7	853.8
Affymetrix:CompositeSequence:Mouse430A_2:1427793_at	302.2	75.1	1403.2	1318.6	175.9	721.8
Affymetrix:CompositeSequence:Mouse430A_2:1427794_at	78.3	252	56.7	104.4	259.7	1001.3
Affymetrix:CompositeSequence:Mouse430A_2:1427795_s_at	1620.9	289.9	318.9	1000.4	317	1799.2
Affymetrix:CompositeSequence:Mouse430A_2:1427796_at	5362.8	3884.7	5908	5338.6	5281.6	3180.9
Affymetrix:CompositeSequence:Mouse430A_2:1427797_s_at	511.1	1283.8	351	456.8	76.5	745.6
Affymetrix:CompositeSequence:Mouse430A_2:1427798_x_at	356	133.1	76.5	115.6	41.3	269.9
Affymetrix:CompositeSequence:Mouse430A_2:1427799_x_at	493.7	1080.8	462.3	1817.8	452.3	411
Affymetrix:CompositeSequence:Mouse430A_2:1427800_at	983.2	2199.5	424	2731.2	1049.6	2059.7
Affymetrix:CompositeSequence:Mouse430A_2:1427801_at	26.6	87.9	65.4	208.5	1421.5	44.3
Affymetrix:CompositeSequence:Mouse430A_2:1427802_a_at	13.2	171.1	144.6	34.4	101.1	206.3
Affymetrix:CompositeSequence:Mouse430A_2:1427803_at	264.7	356.1	579.9	926.7	2141.1	74.7
Affymetrix:CompositeSequence:Mouse430A_2:1427804_at	118.4	339	179.1	1627.6	745.7	184.5
Affymetrix:CompositeSequence:Mouse430A_2:1427805_at	71.2	163.8	91.4	112.5	84.7	70.8
Affymetrix:CompositeSequence:Mouse430A_2:1427806_at	67.6	30.5	176.2	88.2	52.1	1092.6
Affymetrix:CompositeSequence:Mouse430A_2:1427807_at	1977.6	926.7	3602.9	1225.5	159	96.1
Affymetrix:CompositeSequence:Mouse430A_2:1427808_at	30.5	127	2046.4	921.9	1298	45.3
Affymetrix:CompositeSequence:Mouse430A_2:1427809_at	1303.3	2026.1	1177.9	1136.2	399.2	2763.8
Affymetrix:CompositeSequence:Mouse430A_2:1427810_at	12.8	662.9	44	777.1	51.3	1148
Affymetrix:CompositeSequence:Mouse430A_2:1427811_at	155.1	692.1	34.4	28.1	207.6	1520.4
Affymetrix:CompositeSequence:Mouse430A_2:1427812_at	29.3	765	228.3	102.9	100.3	109.6
Affymetrix:CompositeSequence:Mouse430A_2:1427813_at	56.7	38.6	1294.8	76.5	621.1	50.9
Affymetrix:CompositeSequence:Mouse430A_2:1427814_at	54.3	195.9	100.1	720	603	76.8
Affymetrix:CompositeSequence:Mouse430A_2:1427815_at	970.6	337.1	306.4	281.2	353.6	171.2
Affymetrix:CompositeSequence:Mouse430A_2:1427816_at	400.2	180.5	58.4	866	517.6	191.1
Affymetrix:CompositeSequence:Mouse430A_2:1427817_at	684.1	63.7	92.8	87.6	171.4	710.8
Affymetrix:CompositeSequence:Mouse430A_2:1427818_at	303.3	276.8	165.2	109.5	52.8	557.2
Affymetrix:CompositeSequence:Mouse430A_2:1427819_at	12664.7	13264.2	6889.2	7076.2	13121.3	7207.9
Affymetrix:CompositeSequence:Mouse430A_2:1427820_at	17014.5	12245.3	21710.8	14220.9	22305.9	17380.9
Affymetrix:CompositeSequence:Mouse430A_2:1427821_at	284.5	526	280	1013.5	228.7	482.2
Affymetrix:CompositeSequence:Mouse430A_2:1427822_a_at	209.4	100.3	153.1	327.7	287.7	121.2
Affymetrix:CompositeSequence:Mouse430A_2:1427823_at	65.6	658.2	237.7	130.3	189.1	126.3
Affymetrix:CompositeSequence:Mouse430A_2:1427824_at	346.1	1072.3	87.7	1266.7	1425.7	103.8
Affymetrix:CompositeSequence:Mouse430A_2:1427825_at	595.1	278.6	40.6	101.6	539.7	362.9
Affymetrix:CompositeSequence:Mouse430A_2:1427826_a_at	348.3	145.9	195.2	157.3	189.4	113.5
Affymetrix:CompositeSequence:Mouse430A_2:1427827_at	1402.5	76.2	1030.2	242	236.4	857.4
Affymetrix:CompositeSequence:Mouse430A_2:1427828_at	178.3	81.8	656.8	101	1115.4	561
Affymetrix:CompositeSequence:Mouse430A_2:1427829_at	234.5	196.3	154	72.4	1660.9	2856.9
Affymetrix:CompositeSequence:Mouse430A_2:1427830_at	698.7	1270.8	81.9	991.4	680.8	38.7
Affymetrix:CompositeSequence:Mouse430A_2:1427831_s_at	217.6	178.5	990.5	12.7	20.7	107.4
Affymetrix:CompositeSequence:Mouse430A_2:1427832_at	61.6	58.1	199.4	1678.5	850.3	2970.6
Affymetrix:CompositeSequence:Mouse430A_2:1427833_at	688.9	627.1	131.1	899.2	1560.5	35.4
Affymetrix:CompositeSequence:Mouse430A_2:1427834_at	417.3	32.6	701	155.1	233.5	339.2
Affymetrix:CompositeSequence:Mouse430A_2:1427835_at	3157.5	2098.9	1545.6	2457.9	3192.2	1415.6
Affymetrix:CompositeSequence:Mouse430A_2:1427836_at	45.1	57.2	74.8	1068.8	80.5	554.3
Affymetrix:CompositeSequence:Mouse430A_2:1427837_at	142.7	1460.7	1448.8	927.5	1002.8	1179
Affymetrix:CompositeSequence:Mouse430A_2:1427838_at	974.7	1832.9	1519.1	286.7	1560.2	3109.1
Affymetrix:CompositeSequence:Mouse430A_2:1427839_at	257.7	436.6	943.1	262.3	1792.9	303.6
Affymetrix:CompositeSequence:Mouse430A_2:1427840_at	186.3	51.9	100.3	120.7	114.2	94.2
Affymetrix:CompositeSequence:Mouse430A_2:1427841_at	1078.2	1390.2	703.6	490.7	360.8	2002.3
Affymetrix:CompositeSequence:Mouse430A_2:1427842_at	508.8	113.4	182.2	95.4	1349.9	1468.8
Affymetrix:CompositeSequence:Mouse430A_2:1427843_at	609.3	333.6	834.5	113.8	193.4	42.6
Affymetrix:CompositeSequence:Mouse430A_2:1427844_a_at	156	160.7	79.5	163	180.1	209.5
Affymetrix:CompositeSequence:Mouse430A_2:1427845_at	94.3	38	645.1	171.8	587.9	405.2
Affymetrix:CompositeSequence:Mouse430A_2:1427846_x_at	92.5	109.2	175.1	90	140.7	47.8
Affymetrix:CompositeSequence:Mouse430A_2:1427847_at	427.9	376.3	1980.7	1074.2	391.6	1463.7
Affymetrix:CompositeSequence:Mouse430A_2:1427848_at	89.1	35.6	564.8	981.3	257.9	90
Affymetrix:CompositeSequence:Mouse430A_2:1427849_a_at	460	1194.5	233.2	903	112.5	925.4
Affymetrix:CompositeSequence:Mouse430A_2:1427850_x_at	1017.9	139.5	87	46	104.9	143.1
Affymetrix:CompositeSequence:Mouse430A_2:1427851_x_at	122.9	118.6	131.2	991.6	225.6	94.8
Affymetrix:CompositeSequence:Mouse430A_2:1427852_x_at	456.4	1146.9	36	87.8	271.8	103
Affymetrix:CompositeSequence:Mouse430A_2:1427853_a_at	646.7	135.4	131.6	325.1	2889.8	147.2
Affymetrix:CompositeSequence:Mouse430A_2:1427854_x_at	1153	778.4	398.3	1297	1160.2	96.4
Affymetrix:CompositeSequence:Mouse430A_2:1427855_at	2194.8	1919.6	2243.4	3337.5	5529.1	4243.2
Affymetrix:CompositeSequence:Mouse430A_2:1427856_a_at	20.9	45.6	149	501.4	578	670.2
Affymetrix:CompositeSequence:Mouse430A_2:1427857_x_at	983.6	1081.9	2021.6	2702.2	6110.3	3719.2
Affymetrix:CompositeSequence:Mouse430A_2:1427858_at	752.2	640	115.7	1430.1	1216	2695.1
Affymetrix:CompositeSequence:Mouse430A_2:1427859_at	1079	906.7	1656.8	2217.5	928.7	5864.5
Affymetrix:CompositeSequence:Mouse430A_2:1427860_at	19	1072.7	1013.2	625.1	272.3	2429
Affymetrix:CompositeSequence:Mouse430A_2:1427861_at	284.1	80.8	605.6	911.4	548	3027.2
Affymetrix:CompositeSequence:Mouse430A_2:1427862_at	98.9	92.2	1083	985.9	88.4	58.3
Affymetrix:CompositeSequence:Mouse430A_2:1427863_at	772.9	712.4	1229.1	2688.9	3968.7	2416.6
Affymetrix:CompositeSequence:Mouse430A_2:1427864_at	633.6	984	1461.3	1300.8	149.3	183.9
Affymetrix:CompositeSequence:Mouse430A_2:1427865_at	300.1	1029	64.7	223.3	85.4	45.8
Affymetrix:CompositeSequence:Mouse430A_2:1427866_x_at	32.8	22	45.4	319.1	39.6	110.3
Affymetrix:CompositeSequence:Mouse430A_2:1427867_at	1037.2	319.3	964.1	516.2	1814.2	506.8
Affymetrix:CompositeSequence:Mouse430A_2:1427868_x_at	428.3	100.9	188.7	782.6	140.4	33.1
Affymetrix:CompositeSequence:Mouse430A_2:1427869_at	2388.9	128.4	4498.1	369.5	80.7	1375.4
Affymetrix:CompositeSequence:Mouse430A_2:1427870_x_at	25.8	70.6	68.4	159.3	1005.8	575.6
Affymetrix:CompositeSequence:Mouse430A_2:1427871_at	834.7	66.6	100.1	743.1	1141.5	874
Affymetrix:CompositeSequence:Mouse430A_2:1427872_at	751	81	458.3	329	218.3	670.3
Affymetrix:CompositeSequence:Mouse430A_2:1427873_at	233.6	621.4	83.2	564.4	1080.3	59.3
Affymetrix:CompositeSequence:Mouse430A_2:1427874_at	27134.1	23289.2	16056.5	3766.6	1469.9	20701
Affymetrix:CompositeSequence:Mouse430A_2:1427875_a_at	24068.5	23167.4	16565.9	21904.5	15531.6	14249.6
Affymetrix:CompositeSequence:Mouse430A_2:1427876_at	7660.9	11348.8	7821.5	12545.7	8688.6	10446.7
Affymetrix:CompositeSequence:Mouse430A_2:1427877_at	16138	17566.9	17593.6	14206.5	24165.9	19931.6
Affymetrix:CompositeSequence:Mouse430A_2:1427878_at	2393.7	38.3	280	2010.7	2550.3	3494.4
Affymetrix:CompositeSequence:Mouse430A_2:1427879_at	5957.5	4601.8	5947.5	3264.2	4479.7	2491.8
Affymetrix:CompositeSequence:Mouse430A_2:1427880_at	450.3	1072.5	1382.2	371.1	937	843.7
Affymetrix:CompositeSequence:Mouse430A_2:1427881_at	48599.6	17449.4	9259.1	17935.4	32201.4	43107.4
Affymetrix:CompositeSequence:Mouse430A_2:1427882_at	5535.7	3306.3	1740.6	3526.1	3878.6	6430.4
Affymetrix:CompositeSequence:Mouse430A_2:1427883_a_at	2598.8	669	83.6	623.4	117	101.2
Affymetrix:CompositeSequence:Mouse430A_2:1427884_at	504.5	137.1	74.9	464	31.3	27
Affymetrix:CompositeSequence:Mouse430A_2:1427885_at	4524.9	277.6	3702.1	2806.9	2521.3	5375.8
Affymetrix:CompositeSequence:Mouse430A_2:1427886_at	949.4	963.1	2284	1693	336.1	2438.8
Affymetrix:CompositeSequence:Mouse430A_2:1427887_at	3431.2	4081.7	193.4	1972.2	2011.7	3784.9
Affymetrix:CompositeSequence:Mouse430A_2:1427888_a_at	45026.6	29899	22456.8	41913.5	29485.6	37840.7
Affymetrix:CompositeSequence:Mouse430A_2:1427889_at	8103.6	3349	5244.8	6992.4	6875.4	6529.6
Affymetrix:CompositeSequence:Mouse430A_2:1427890_a_at	45.6	762.5	160.5	1135.7	115	171
Affymetrix:CompositeSequence:Mouse430A_2:1427891_at	32054.5	29283.6	22135	38764.3	19229.7	26979.1
Affymetrix:CompositeSequence:Mouse430A_2:1427892_at	1695.2	3166.1	2204.8	2760.4	2927.5	5532.2
Affymetrix:CompositeSequence:Mouse430A_2:1427893_a_at	2265.4	1260.4	2264.3	7593.2	8386.9	1844.7
Affymetrix:CompositeSequence:Mouse430A_2:1427894_at	88.1	575.4	555.4	1288.3	79.9	49.5
Affymetrix:CompositeSequence:Mouse430A_2:1427895_at	1842.7	2647.1	2126.7	1852.4	3623	4871.7
Affymetrix:CompositeSequence:Mouse430A_2:1427896_at	1489.6	399.6	2039	131	303.5	1101.4
Affymetrix:CompositeSequence:Mouse430A_2:1427897_s_at	1517.1	1518.3	1363.4	2178.5	1410.3	433.4
Affymetrix:CompositeSequence:Mouse430A_2:1427898_at	4607.3	4858.1	10837.1	4046.9	6015.1	3065.8
Affymetrix:CompositeSequence:Mouse430A_2:1427899_at	13957.8	23930.8	2733.1	1661.2	7693.8	727
Affymetrix:CompositeSequence:Mouse430A_2:1427900_at	63.7	100.2	247.9	230.8	1401.9	303.1
Affymetrix:CompositeSequence:Mouse430A_2:1427901_at	5786.7	4132.9	4758.6	3386.1	3660.3	3566.1
Affymetrix:CompositeSequence:Mouse430A_2:1427902_at	591.3	320.2	74.7	820.5	1510	176.8
Affymetrix:CompositeSequence:Mouse430A_2:1427903_at	1590.4	1340.2	1499.2	1669.9	2221.7	2380
Affymetrix:CompositeSequence:Mouse430A_2:1427904_s_at	5201.9	1558.4	1510.3	3306.8	6987.3	1029
Affymetrix:CompositeSequence:Mouse430A_2:1427905_at	2052.5	1386.8	719	1313.3	1547.2	1953.1
Affymetrix:CompositeSequence:Mouse430A_2:1427906_at	3340.8	2718.4	479.2	1867	1962	1740.6
Affymetrix:CompositeSequence:Mouse430A_2:1427907_at	8483.1	9544.8	3472.4	9425.5	6004.3	10283
Affymetrix:CompositeSequence:Mouse430A_2:1427908_at	3779.2	2341.5	105.7	7621.6	7376	5081.2
Affymetrix:CompositeSequence:Mouse430A_2:1427909_at	4201.6	5351.2	7726.1	6481.4	2503.2	3153
Affymetrix:CompositeSequence:Mouse430A_2:1427910_at	283.4	804.2	162.7	546.2	3566.2	4076.7
Affymetrix:CompositeSequence:Mouse430A_2:1427911_at	2391.4	2751.6	67.5	2521.7	4325.8	6869.5
Affymetrix:CompositeSequence:Mouse430A_2:1427912_at	328.1	146.4	1220.7	84	243.4	628.9
Affymetrix:CompositeSequence:Mouse430A_2:1427913_at	12962.4	13054.4	22617.3	10708.2	8610.1	7590.4
Affymetrix:CompositeSequence:Mouse430A_2:1427914_a_at	30159.2	66505.1	59103.1	11779.4	40735.5	42000.8
Affymetrix:CompositeSequence:Mouse430A_2:1427915_s_at	177.5	683.3	638.7	23.5	43	693.7
Affymetrix:CompositeSequence:Mouse430A_2:1427916_at	1366.1	78.9	99.7	466.1	435.2	71.2
Affymetrix:CompositeSequence:Mouse430A_2:1427917_s_at	2203	2712.5	2770.1	1110.7	661.3	1636.7
Affymetrix:CompositeSequence:Mouse430A_2:1427918_a_at	824.4	2149.7	84.2	1396.7	2622.3	3740
Affymetrix:CompositeSequence:Mouse430A_2:1427919_at	96.6	75.2	297.8	1350.3	222.1	467.9
Affymetrix:CompositeSequence:Mouse430A_2:1427920_at	820.9	893.1	1654.2	2174.9	306.6	2488.3
Affymetrix:CompositeSequence:Mouse430A_2:1427921_s_at	35.4	317.7	882.3	62.6	199.4	1288.6
Affymetrix:CompositeSequence:Mouse430A_2:1427922_at	106.9	50.3	121	628.6	271.9	144.9
Affymetrix:CompositeSequence:Mouse430A_2:1427923_at	7579.4	7081.1	3237	7610.1	6615.4	6095.2
Affymetrix:CompositeSequence:Mouse430A_2:1427924_at	446.1	433.8	383.1	266.7	3121.2	203
Affymetrix:CompositeSequence:Mouse430A_2:1427925_at	1005.5	666.7	1026.2	736	949.7	3828.4
Affymetrix:CompositeSequence:Mouse430A_2:1427926_at	538.7	70.5	113.3	264.4	254.5	1350.2
Affymetrix:CompositeSequence:Mouse430A_2:1427927_at	3855.7	5050.8	4084.4	4053.5	319.2	5771.1
Affymetrix:CompositeSequence:Mouse430A_2:1427928_s_at	683.8	678.2	197.5	2255.9	370	480
Affymetrix:CompositeSequence:Mouse430A_2:1427929_a_at	782	1396.7	1998.7	2575.2	2011.6	2945.6
Affymetrix:CompositeSequence:Mouse430A_2:1427930_at	33.8	642.7	169.3	76.2	2383.3	1179.9
Affymetrix:CompositeSequence:Mouse430A_2:1427931_s_at	911.3	332.8	311.6	175.8	526.2	392.9
Affymetrix:CompositeSequence:Mouse430A_2:1427932_s_at	282014.4	265795.5	207947.9	166438.1	87009.8	53893.9
Affymetrix:CompositeSequence:Mouse430A_2:1427933_at	3779	4196.1	5147.6	3245.2	5290	5712.6
Affymetrix:CompositeSequence:Mouse430A_2:1427934_at	2975	1803.7	5536.9	2791.4	4209.8	2885.8
Affymetrix:CompositeSequence:Mouse430A_2:1427935_at	1006.3	2764.5	530.4	2264	2369.1	2285.6
Affymetrix:CompositeSequence:Mouse430A_2:1427936_at	509.3	431.5	778.7	1217.2	473.4	670.9
Affymetrix:CompositeSequence:Mouse430A_2:1427937_at	32.9	108.2	379.6	112.1	149	81.6
Affymetrix:CompositeSequence:Mouse430A_2:1427938_at	82.6	405.6	1018.3	2879.9	1962.3	1321.1
Affymetrix:CompositeSequence:Mouse430A_2:1427939_s_at	72	92.7	1285	1293.8	2372.8	118.8
Affymetrix:CompositeSequence:Mouse430A_2:1427940_s_at	14.1	1170.1	599.3	710.8	23.2	3866.4
